GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0030983	Molecular_Functions	mismatched DNA binding	644.673	0.06464926441658772
GO:0004180	Molecular_Functions	carboxypeptidase activity	644.643	0.06464625594883353
GO:0009306	Biological_Processes	protein secretion	644.366	0.06461847776323651
GO:0008484	Molecular_Functions	sulfuric ester hydrolase activity	642.003	0.06438151078646472
GO:0071705	Biological_Processes	nitrogen compound transport	633.504	0.06352921187170238
GO:0031564	Biological_Processes	transcription antitermination	626.842	0.062861131465755
GO:0004749	Molecular_Functions	ribose phosphate diphosphokinase activity	624.604	0.06263669977129237
GO:0009165	Biological_Processes	nucleotide biosynthetic process	624.604	0.06263669977129237
GO:0004812	Molecular_Functions	aminoacyl-tRNA ligase activity	624.439	0.06262015319864431
GO:0005694	Cellular_Components	chromosome	624.141	0.06259026908561933
GO:0042158	Biological_Processes	lipoprotein biosynthetic process	614.883	0.061661855936675974
GO:0016773	Molecular_Functions	phosphotransferase activity, alcohol group as acceptor	601.113	0.06028096923750227
GO:0032784	Biological_Processes	regulation of DNA-templated transcription, elongation	593.444	0.05951190459727255
GO:0006415	Biological_Processes	translational termination	592.387	0.059405906250066545
GO:0015031	Biological_Processes	protein transport	590.826	0.059249365644590136
GO:0008170	Molecular_Functions	N-methyltransferase activity	586.687	0.05883429737677024
GO:0045263	Cellular_Components	proton-transporting ATP synthase complex, coupling factor F(o)	586.413	0.05880682003794863
GO:0006071	Biological_Processes	glycerol metabolic process	585.295	0.05869470447297578
GO:0016798	Molecular_Functions	hydrolase activity, acting on glycosyl bonds	585.25	0.058690191771344484
GO:0016810	Molecular_Functions	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	583.498	0.05851449725449973
GO:0008998	Molecular_Functions	ribonucleoside-triphosphate reductase activity	578.804	0.05804377233322729
GO:0015562	Molecular_Functions	efflux transmembrane transporter activity	577.321	0.05789505374391179
GO:0030145	Molecular_Functions	manganese ion binding	577.057	0.057868579227674896
GO:0016620	Molecular_Functions	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	572.266	0.057388126927330585
GO:0009236	Biological_Processes	cobalamin biosynthetic process	566.177	0.056777508255488274
GO:0003916	Molecular_Functions	DNA topoisomerase activity	564.642	0.05662357498873216
GO:0005507	Molecular_Functions	copper ion binding	561.143	0.056272687366335006
GO:0005315	Molecular_Functions	inorganic phosphate transmembrane transporter activity	560.884	0.05624671426139048
GO:0009307	Biological_Processes	DNA restriction-modification system	551.075	0.05526304558802847
GO:0009024	Molecular_Functions	tagatose-6-phosphate kinase activity	549.93	0.05514822240207685
GO:0015297	Molecular_Functions	antiporter activity	540.064	0.05415883763998186
GO:0009245	Biological_Processes	lipid A biosynthetic process	538.851	0.054037195260454085
GO:0008616	Biological_Processes	queuosine biosynthetic process	538.39	0.053990965139298
GO:0004371	Molecular_Functions	glycerone kinase activity	537.882	0.053940021751993694
GO:0044208	Biological_Processes	'de novo' AMP biosynthetic process	536.189	0.05377024388839886
GO:0048037	Molecular_Functions	cofactor binding	535.579	0.0537090717107303
GO:0044209	Biological_Processes	AMP salvage	533.933	0.05354400711328368
GO:0004422	Molecular_Functions	hypoxanthine phosphoribosyltransferase activity	533.811	0.05353177267774997
GO:0052657	Molecular_Functions	guanine phosphoribosyltransferase activity	533.811	0.05353177267774997
GO:0003883	Molecular_Functions	CTP synthase activity	532.332	0.05338345521746835
GO:0004326	Molecular_Functions	tetrahydrofolylpolyglutamate synthase activity	528.884	0.05303768199025333
GO:0009231	Biological_Processes	riboflavin biosynthetic process	528.218	0.052970894006110276
GO:0009097	Biological_Processes	isoleucine biosynthetic process	527.341	0.05288294646542943
GO:0019835	Biological_Processes	cytolysis	524.681	0.05261619565789116
GO:0004518	Molecular_Functions	nuclease activity	520.225	0.052169337914135305
GO:0019512	Biological_Processes	lactose catabolic process via tagatose-6-phosphate	520.032	0.05214998343825001
GO:0019867	Cellular_Components	outer membrane	516.591	0.051804912186844285
GO:0004725	Molecular_Functions	protein tyrosine phosphatase activity	513.804	0.051525425532479935
GO:0043022	Molecular_Functions	ribosome binding	512.151	0.051359658959224
GO:0004478	Molecular_Functions	methionine adenosyltransferase activity	510.538	0.051197903676307
GO:0006556	Biological_Processes	S-adenosylmethionine biosynthetic process	510.538	0.051197903676307
GO:0016779	Molecular_Functions	nucleotidyltransferase activity	507.413	0.05088452161857877
GO:0015299	Molecular_Functions	solute:proton antiporter activity	505.616	0.050704314400102715
GO:0004527	Molecular_Functions	exonuclease activity	504.029	0.05054516645590601
GO:0009379	Cellular_Components	Holliday junction helicase complex	502.058	0.05034751012445565
GO:0004831	Molecular_Functions	tyrosine-tRNA ligase activity	501.282	0.05026969109188057
GO:0032977	Molecular_Functions	membrane insertase activity	501.23	0.05026447641443998
GO:0032153	Cellular_Components	cell division site	499.662	0.050107233833154255
GO:0006044	Biological_Processes	N-acetylglucosamine metabolic process	497.604	0.04990085294521675
GO:0032549	Molecular_Functions	ribonucleoside binding	497.145	0.04985482338857762
GO:0003688	Molecular_Functions	DNA replication origin binding	496.997	0.04983998161432362
GO:0006275	Biological_Processes	regulation of DNA replication	496.997	0.04983998161432362
GO:0008963	Molecular_Functions	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	495.479	0.04968775314596154
GO:0004743	Molecular_Functions	pyruvate kinase activity	494.698	0.0496094327020941
GO:0030955	Molecular_Functions	potassium ion binding	494.698	0.0496094327020941
GO:0046914	Molecular_Functions	transition metal ion binding	492.947	0.049433838467507825
GO:0006166	Biological_Processes	purine ribonucleoside salvage	486.723	0.04880968169077164
GO:0065002	Biological_Processes	intracellular protein transmembrane transport	485.948	0.04873196294045504
GO:0006614	Biological_Processes	SRP-dependent cotranslational protein targeting to membrane	485.282	0.04866517495631199
GO:0006048	Biological_Processes	UDP-N-acetylglucosamine biosynthetic process	483.235	0.04845989717321769
GO:0006807	Biological_Processes	nitrogen compound metabolic process	483.204	0.04845678842320503
GO:0004845	Molecular_Functions	uracil phosphoribosyltransferase activity	482.163	0.04835239459213459
GO:0004450	Molecular_Functions	isocitrate dehydrogenase (NADP+) activity	481.526	0.048288514793487274
GO:0009380	Cellular_Components	excinuclease repair complex	479.148	0.048050043582838396
GO:0015450	Molecular_Functions	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	476.125	0.047746890315474404
GO:0071949	Molecular_Functions	FAD binding	470.185	0.047151213700144565
GO:0046677	Biological_Processes	response to antibiotic	465.766	0.046708066399952224
GO:0016627	Molecular_Functions	oxidoreductase activity, acting on the CH-CH group of donors	464.325	0.04656355966549257
GO:0017004	Biological_Processes	cytochrome complex assembly	463.562	0.04648704430227765
GO:0016832	Molecular_Functions	aldehyde-lyase activity	462.432	0.04637372535020312
GO:0008289	Molecular_Functions	lipid binding	458.246	0.045953943816234986
GO:1990077	Cellular_Components	primosome complex	453.37	0.045464967523920465
GO:0004788	Molecular_Functions	thiamine diphosphokinase activity	451.002	0.04522749913585631
GO:0004674	Molecular_Functions	protein serine/threonine kinase activity	445.805	0.04470633223857195
GO:0006006	Biological_Processes	glucose metabolic process	444.433	0.044568744979946937
GO:0004601	Molecular_Functions	peroxidase activity	442.905	0.04441551368900013
GO:0015079	Molecular_Functions	potassium ion transmembrane transporter activity	442.662	0.04439114510019119
GO:0006012	Biological_Processes	galactose metabolic process	441.964	0.04432114808377701
GO:0000902	Biological_Processes	cell morphogenesis	434.104	0.04353292953217894
GO:0017038	Biological_Processes	protein import	431.015	0.04322315763575573
GO:0005978	Biological_Processes	glycogen biosynthetic process	427.208	0.04284138307774889
GO:0016705	Molecular_Functions	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	425.435	0.042663582633476194
GO:0004748	Molecular_Functions	ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor	423.325	0.042451987068098086
GO:0004526	Molecular_Functions	ribonuclease P activity	418.348	0.04195288226767779
GO:0004813	Molecular_Functions	alanine-tRNA ligase activity	417.588	0.04187666775123828
GO:0043365	Molecular_Functions	formate-C-acetyltransferase-activating enzyme activity	417.513	0.0418691465818528
GO:0008760	Molecular_Functions	UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity	417.202	0.04183795879946769
GO:0047134	Molecular_Functions	protein-disulfide reductase activity	416.436	0.041761142589477336
GO:0005829	Cellular_Components	cytosol	415.566	0.0416738970246058
GO:0006741	Biological_Processes	NADP biosynthetic process	413.049	0.041421486580029164
GO:0019674	Biological_Processes	NAD metabolic process	413.049	0.041421486580029164
GO:0051259	Biological_Processes	protein complex oligomerization	411.586	0.04127477363588312
GO:0043952	Biological_Processes	protein transport by the Sec complex	410.464	0.04116225694187636
GO:0005618	Cellular_Components	cell wall	410.156	0.04113137000626667
GO:0004820	Molecular_Functions	glycine-tRNA ligase activity	408.854	0.041000802505734776
GO:0006426	Biological_Processes	glycyl-tRNA aminoacylation	408.854	0.041000802505734776
GO:0000015	Cellular_Components	phosphopyruvate hydratase complex	408.079	0.04092308375541818
GO:0004634	Molecular_Functions	phosphopyruvate hydratase activity	408.079	0.04092308375541818
GO:0015969	Biological_Processes	guanosine tetraphosphate metabolic process	407.969	0.04091205270698614
GO:0005509	Molecular_Functions	calcium ion binding	407.276	0.04084255710186433
GO:0015643	Molecular_Functions	toxic substance binding	407.198	0.04083473508570343
GO:0008381	Molecular_Functions	mechanosensitive ion channel activity	404.286	0.04054271314902995
GO:0008113	Molecular_Functions	peptide-methionine (S)-S-oxide reductase activity	399.449	0.040057647864795876
GO:0004642	Molecular_Functions	phosphoribosylformylglycinamidine synthase activity	398.694	0.039981934759648736
GO:0004129	Molecular_Functions	cytochrome-c oxidase activity	398.105	0.03992286850940811
GO:0030091	Biological_Processes	protein repair	392.884	0.039399294837920394
GO:0033743	Molecular_Functions	peptide-methionine (R)-S-oxide reductase activity	392.884	0.039399294837920394
GO:0009166	Biological_Processes	nucleotide catabolic process	392.808	0.039391673386276436
GO:0009372	Biological_Processes	quorum sensing	392.197	0.039330400926349415
GO:0034618	Molecular_Functions	arginine binding	391.811	0.03929169197457882
GO:0003919	Molecular_Functions	FMN adenylyltransferase activity	391.696	0.039280159514854425
GO:0015577	Molecular_Functions	galactitol transmembrane transporter activity	391.303	0.03924074858727452
GO:0016042	Biological_Processes	lipid catabolic process	390.596	0.03916984903053408
GO:0070063	Molecular_Functions	RNA polymerase binding	390.016	0.03911168532061972
GO:0006090	Biological_Processes	pyruvate metabolic process	387.574	0.03886679604542857
GO:0000036	Molecular_Functions	acyl carrier activity	387.047	0.03881394729521328
GO:0009103	Biological_Processes	lipopolysaccharide biosynthetic process	385.091	0.03861779519764002
GO:0006304	Biological_Processes	DNA modification	382.265	0.038334397535195214
GO:0003989	Molecular_Functions	acetyl-CoA carboxylase activity	381.333	0.03824093447029835
GO:0004197	Molecular_Functions	cysteine-type endopeptidase activity	380.128	0.03812009434883834
GO:0042254	Biological_Processes	ribosome biogenesis	380.09	0.03811628362301636
GO:0009086	Biological_Processes	methionine biosynthetic process	379.028	0.038009783864518004
GO:0004329	Molecular_Functions	formate-tetrahydrofolate ligase activity	377.887	0.03789536180760027
GO:0016597	Molecular_Functions	amino acid binding	374.582	0.037563928943346876
GO:0009025	Molecular_Functions	tagatose-bisphosphate aldolase activity	374.399	0.03754557729004632
GO:0008410	Molecular_Functions	CoA-transferase activity	372.983	0.037403577612048496
GO:0006813	Biological_Processes	potassium ion transport	370.578	0.03716239878042084
GO:0004830	Molecular_Functions	tryptophan-tRNA ligase activity	369.873	0.03709169978819735
GO:0006436	Biological_Processes	tryptophanyl-tRNA aminoacylation	369.873	0.03709169978819735
GO:2001059	Biological_Processes	D-tagatose 6-phosphate catabolic process	367.266	0.03683026394035815
GO:0042597	Cellular_Components	periplasmic space	367.263	0.036829963093582725
GO:0008955	Molecular_Functions	peptidoglycan glycosyltransferase activity	367.256	0.03682926111777341
GO:0015940	Biological_Processes	pantothenate biosynthetic process	367.223	0.03682595180324381
GO:0006782	Biological_Processes	protoporphyrinogen IX biosynthetic process	366.265	0.036729881399626636
GO:0031419	Molecular_Functions	cobalamin binding	365.751	0.036678336318771494
GO:0004818	Molecular_Functions	glutamate-tRNA ligase activity	365.259	0.036628997447602764
GO:0006306	Biological_Processes	DNA methylation	365.228	0.0366258886975901
